# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	-0.6760421	-0.73685616	0	-1.3374702e-16	-1.3463934e-16	3.97	70
0	-0.6686387	-0.7435805	0	-1.3374702e-16	-1.3463933e-16	3.98	70
0	-0.6611684	-0.7502305	0	-1.33747e-16	-1.3463931e-16	3.99	70
0	-0.65363204	-0.7568055	0	-1.3374703e-16	-1.3463928e-16	4	70
0	-0.6460303	-0.7633047	0	-1.3374706e-16	-1.3463928e-16	4.01	70
0	-0.6383639	-0.76972747	0	-1.3374706e-16	-1.3463925e-16	4.02	70
0	-0.6306337	-0.7760733	0	-1.3374708e-16	-1.3463922e-16	4.03	70
0	-0.62284046	-0.7823415	0	-1.3374712e-16	-1.3463922e-16	4.04	70
0	-0.6149848	-0.7885313	0	-1.3374712e-16	-1.3463918e-16	4.05	70
0	-0.6070677	-0.7946423	0	-1.3374715e-16	-1.3463917e-16	4.06	70
0	-0.5990899	-0.8006738	0	-1.3374718e-16	-1.3463914e-16	4.07	70
0	-0.5910523	-0.8066251	0	-1.3374719e-16	-1.346391e-16	4.08	70
0	-0.58295554	-0.81249577	0	-1.3374724e-16	-1.3463909e-16	4.09	70
0	-0.57480055	-0.8182849	0	-1.3374727e-16	-1.3463906e-16	4.1	70
0	-0.5665879	-0.82399255	0	-1.3374731e-16	-1.3463904e-16	4.11	70
0	-0.5583188	-0.8296175	0	-1.3374734e-16	-1.34639e-16	4.12	70
0	-0.54999393	-0.83515936	0	-1.3374738e-16	-1.3463896e-16	4.13	70
0	-0.5416139	-0.84061795	0	-1.337474e-16	-1.3463893e-16	4.14	70
0	-0.5331798	-0.8459922	0	-1.3374746e-16	-1.3463888e-16	4.15	70
0	-0.52469236	-0.8512819	0	-1.337475e-16	-1.3463886e-16	4.16	70
0	-0.5161526	-0.8564864	0	-1.3374753e-16	-1.3463881e-16	4.17	70
0	-0.5075612	-0.86160505	0	-1.3374756e-16	-1.3463876e-16	4.18	70
0	-0.4989191	-0.8666377	0	-1.3374761e-16	-1.3463872e-16	4.19	70
0	-0.49022716	-0.87158346	0	-1.3374767e-16	-1.3463869e-16	4.2	70
0	-0.48148623	-0.8764422	0	-1.3374771e-16	-1.3463864e-16	4.21	70
0	-0.4726971	-0.8812132	0	-1.3374776e-16	-1.3463861e-16	4.22	70
0	-0.46386084	-0.885896	0	-1.337478e-16	-1.3463857e-16	4.23	70
0	-0.4549783	-0.8904901	0	-1.3374785e-16	-1.3463852e-16	4.24	70
0	-0.44605032	-0.8949952	0	-1.337479e-16	-1.346385e-16	4.25	70
0	-0.43707764	-0.8994107	0	-1.3374794e-16	-1.3463841e-16	4.26	70
0	-0.42806143	-0.9037363	0	-1.3374798e-16	-1.3463836e-16	4.27	70
0	-0.41900244	-0.90797144	0	-1.3374804e-16	-1.3463832e-16	4.28	70
0	-0.4099016	-0.91211575	0	-1.3374809e-16	-1.3463828e-16	4.29	70
0	-0.40075982	-0.91616887	0	-1.3374816e-16	-1.3463824e-16	4.3	70
0	-0.39157802	-0.92013025	0	-1.3374818e-16	-1.3463818e-16	4.31	70
0	-0.38235712	-0.9239997	0	-1.3374825e-16	-1.3463814e-16	4.32	70
0	-0.3730981	-0.9277766	0	-1.337483e-16	-1.346381e-16	4.33	70
0	-0.36380178	-0.9314608	0	-1.3374834e-16	-1.3463804e-16	4.34	70
0	-0.35446912	-0.9350518	0	-1.3374841e-16	-1.34638e-16	4.35	70
0	-0.34510112	-0.93854934	0	-1.3374843e-16	-1.3463795e-16	4.36	70
0	-0.3356987	-0.94195294	0	-1.3374849e-16	-1.346379e-16	4.37	70
0	-0.3262627	-0.9452623	0	-1.3374854e-16	-1.3463786e-16	4.38	70
0	-0.31679416	-0.9484772	0	-1.337486e-16	-1.3463779e-16	4.39	70
0	-0.30729407	-0.95159715	0	-1.3374863e-16	-1.3463777e-16	4.4	70
0	-0.29776323	-0.95462203	0	-1.3374869e-16	-1.3463773e-16	4.41	70
0	-0.28820273	-0.95755136	0	-1.3374873e-16	-1.3463767e-16	4.42	70
0	-0.2786135	-0.96038496	0	-1.3374877e-16	-1.3463762e-16	4.43	70
0	-0.26899642	-0.9631226	0	-1.3374882e-16	-1.346376e-16	4.44	70
0	-0.25935248	-0.96576387	0	-1.3374887e-16	-1.3463755e-16	4.45	70
0	-0.24968278	-0.9683086	0	-1.3374891e-16	-1.3463751e-16	4.46	70
0	-0.23998804	-0.97075635	0	-1.3374895e-16	-1.3463746e-16	4.47	70
0	-0.23026945	-0.97310716	0	-1.33749e-16	-1.3463744e-16	4.48	70
0	-0.22052783	-0.9753608	0	-1.3374904e-16	-1.3463741e-16	4.49	70
0	-0.21076426	-0.9775168	0	-1.3374908e-16	-1.3463736e-16	4.5	70
0	-0.20097964	-0.9795751	0	-1.3374911e-16	-1.3463732e-16	4.51	70
0	-0.19117501	-0.9815353	0	-1.3374914e-16	-1.3463728e-16	4.52	70
0	-0.1813513	-0.98339766	0	-1.3374919e-16	-1.3463726e-16	4.53	70
0	-0.17150949	-0.98516154	0	-1.3374922e-16	-1.3463722e-16	4.54	70
0	-0.16165058	-0.9868269	0	-1.3374926e-16	-1.3463718e-16	4.55	70
0	-0.15177558	-0.98839366	0	-1.3374928e-16	-1.3463717e-16	4.56	70
0	-0.1418854	-0.9898617	0	-1.337493e-16	-1.3463714e-16	4.57	70
0	-0.13198109	-0.9912306	0	-1.3374932e-16	-1.3463712e-16	4.58	70
0	-0.12206359	-0.99250054	0	-1.3374935e-16	-1.3463709e-16	4.59	70
0	-0.112133965	-0.9936712	0	-1.3374937e-16	-1.3463706e-16	4.6	70
0	-0.10219316	-0.9947425	0	-1.3374939e-16	-1.3463704e-16	4.61	70
0	-0.092242144	-0.9957144	0	-1.3374941e-16	-1.3463703e-16	4.62	70
0	-0.08228195	-0.9965868	0	-1.3374943e-16	-1.3463701e-16	4.63	70
0	-0.07231354	-0.9973596	0	-1.3374944e-16	-1.3463699e-16	4.64	70
0	-0.06233792	-0.9980326	0	-1.3374945e-16	-1.34637e-16	4.65	70
0	-0.052356083	-0.99860597	0	-1.3374947e-16	-1.3463697e-16	4.66	70
0	-0.042369034	-0.9990794	0	-1.3374948e-16	-1.3463697e-16	4.67	70
0	-0.03237777	-0.9994531	0	-1.3374947e-16	-1.3463695e-16	4.68	70
0	-0.022383267	-0.9997269	0	-1.3374951e-16	-1.3463696e-16	4.69	70
0	-0.012386535	-0.99990064	0	-1.337495e-16	-1.3463696e-16	4.7	70
0	-0.0023885674	-0.99997455	0	-1.3374951e-16	-1.3463696e-16	4.71	70
0	0.0076096375	-0.99994844	0	-1.3374951e-16	-1.3463696e-16	4.72	70
0	0.017607085	-0.9998224	0	-1.337495e-16	-1.3463696e-16	4.73	70
0	0.02760278	-0.9995964	0	-1.337495e-16	-1.3463696e-16	4.74	70
0	0.03759572	-0.9992705	0	-1.3374948e-16	-1.3463695e-16	4.75	70
0	0.047584906	-0.99884474	0	-1.3374948e-16	-1.3463697e-16	4.76	70
0	0.057569355	-0.9983191	0	-1.3374948e-16	-1.34637e-16	4.77	70
0	0.06754807	-0.9976938	0	-1.3374945e-16	-1.34637e-16	4.78	70
0	0.077520035	-0.99696857	0	-1.3374945e-16	-1.3463703e-16	4.79	70
0	0.087484285	-0.99614364	0	-1.3374943e-16	-1.3463701e-16	4.8	70
0	0.09743981	-0.9952193	0	-1.337494e-16	-1.3463705e-16	4.81	70
0	0.10738561	-0.9941955	0	-1.3374939e-16	-1.3463705e-16	4.82	70
0	0.11732073	-0.9930722	0	-1.3374936e-16	-1.3463708e-16	4.83	70
0	0.12724414	-0.9918498	0	-1.3374935e-16	-1.346371e-16	4.84	70
0	0.13715486	-0.990528	0	-1.3374932e-16	-1.3463714e-16	4.85	70
0	0.14705193	-0.98910743	0	-1.337493e-16	-1.3463714e-16	4.86	70
0	0.15693429	-0.98758787	0	-1.3374926e-16	-1.3463718e-16	4.87	70
0	0.166801	-0.98596954	0	-1.3374923e-16	-1.3463721e-16	4.88	70
0	0.17665112	-0.9842528	0	-1.3374919e-16	-1.3463722e-16	4.89	70
0	0.18648362	-0.9824375	0	-1.3374915e-16	-1.3463728e-16	4.9	70
0	0.19629748	-0.980524	0	-1.3374912e-16	-1.346373e-16	4.91	70
0	0.20609175	-0.9785124	0	-1.3374908e-16	-1.3463736e-16	4.92	70
0	0.2158655	-0.97640306	0	-1.3374907e-16	-1.346374e-16	4.93	70
0	0.22561769	-0.97419626	0	-1.3374902e-16	-1.3463741e-16	4.94	70
0	0.2353474	-0.97189176	0	-1.3374896e-16	-1.3463745e-16	4.95	70
0	0.2450537	-0.96949035	0	-1.3374892e-16	-1.346375e-16	4.96	70
0	0.25473556	-0.9669917	0	-1.3374888e-16	-1.3463753e-16	4.97	70
0	0.26439187	-0.96439666	0	-1.3374884e-16	-1.3463757e-16	4.98	70
0	0.2740219	-0.961705	0	-1.3374879e-16	-1.3463762e-16	4.99	70
0	0.28362453	-0.95891726	0	-1.3374877e-16	-1.3463766e-16	5	70
0	0.29319894	-0.9560335	0	-1.3374871e-16	-1.3463769e-16	5.01	70
0	0.302744	-0.9530543	0	-1.3374867e-16	-1.3463774e-16	5.02	70
0	0.312259	-0.9499797	0	-1.337486e-16	-1.3463777e-16	5.03	70
0	0.3217427	-0.9468101	0	-1.3374857e-16	-1.3463785e-16	5.04	70
0	0.33119434	-0.94354594	0	-1.3374851e-16	-1.3463787e-16	5.05	70
0	0.34061292	-0.9401872	0	-1.3374846e-16	-1.3463791e-16	5.06	70
0	0.34999752	-0.93673456	0	-1.3374842e-16	-1.3463798e-16	5.07	70
0	0.35934713	-0.9331882	0	-1.3374837e-16	-1.3463803e-16	5.08	70
0	0.368661	-0.9295485	0	-1.337483e-16	-1.3463806e-16	5.09	70
0	0.37793788	-0.9258158	0	-1.3374826e-16	-1.3463812e-16	5.1	70
0	0.3871771	-0.9219905	0	-1.3374821e-16	-1.3463816e-16	5.11	70
0	0.39637768	-0.91807306	0	-1.3374818e-16	-1.3463823e-16	5.12	70
0	0.4055388	-0.91406375	0	-1.3374812e-16	-1.3463826e-16	5.13	70
0	0.41465926	-0.9099629	0	-1.3374806e-16	-1.3463831e-16	5.14	70
0	0.42373836	-0.90577114	0	-1.3374801e-16	-1.3463836e-16	5.15	70
0	0.4327752	-0.9014887	0	-1.3374796e-16	-1.3463839e-16	5.16	70
0	0.44176877	-0.89711607	0	-1.337479e-16	-1.3463844e-16	5.17	70
0	0.45071816	-0.8926537	0	-1.3374785e-16	-1.3463848e-16	5.18	70
0	0.45962253	-0.8881021	0	-1.3374781e-16	-1.3463853e-16	5.19	70
0	0.46848112	-0.88346165	0	-1.3374777e-16	-1.3463859e-16	5.2	70
0	0.47729278	-0.8787328	0	-1.3374772e-16	-1.3463863e-16	5.21	70
0	0.48605686	-0.8739158	0	-1.3374768e-16	-1.3463867e-16	5.22	70
0	0.49477223	-0.8690116	0	-1.3374765e-16	-1.3463872e-16	5.23	70
0	0.5034383	-0.8640204	0	-1.3374759e-16	-1.3463875e-16	5.24	70
0	0.5120541	-0.85894287	0	-1.3374756e-16	-1.346388e-16	5.25	70
0	0.5206186	-0.8537792	0	-1.3374751e-16	-1.3463884e-16	5.26	70
0	0.5291311	-0.8485302	0	-1.3374747e-16	-1.3463888e-16	5.27	70
0	0.53759074	-0.8431963	0	-1.3374742e-16	-1.346389e-16	5.28	70
0	0.5459967	-0.83777785	0	-1.337474e-16	-1.3463896e-16	5.29	70
0	0.554348	-0.8322758	0	-1.3374735e-16	-1.3463897e-16	5.3	70
0	0.5626441	-0.8266903	0	-1.3374732e-16	-1.3463901e-16	5.31	70
0	0.5708837	-0.8210223	0	-1.3374728e-16	-1.3463904e-16	5.32	70
0	0.57906634	-0.8152721	0	-1.3374726e-16	-1.3463908e-16	5.33	70
0	0.587191	-0.8094402	0	-1.3374722e-16	-1.3463909e-16	5.34	70
0	0.59525704	-0.80352736	0	-1.3374719e-16	-1.3463913e-16	5.35	70
0	0.6032635	-0.7975341	0	-1.3374718e-16	-1.3463917e-16	5.36	70
0	0.6112097	-0.7914611	0	-1.3374714e-16	-1.3463917e-16	5.37	70
0	0.6190948	-0.7853088	0	-1.3374712e-16	-1.3463921e-16	5.38	70
0	0.6269179	-0.7790779	0	-1.337471e-16	-1.3463922e-16	5.39	70
0	0.63467836	-0.7727692	0	-1.3374707e-16	-1.3463924e-16	5.4	70
0	0.64237535	-0.7663831	0	-1.3374706e-16	-1.3463926e-16	5.41	70
0	0.6500081	-0.75992024	0	-1.3374706e-16	-1.346393e-16	5.42	70
0	0.6575758	-0.75338143	0	-1.3374703e-16	-1.346393e-16	5.43	70
0	0.6650776	-0.7467673	0	-1.3374702e-16	-1.3463931e-16	5.44	70
0	0.67251307	-0.7400783	0	-1.3374699e-16	-1.3463931e-16	5.45	70
0	0.6798812	-0.7333153	0	-1.3374699e-16	-1.3463931e-16	5.46	70
0	0.68718135	-0.72647893	0	-1.3374699e-16	-1.3463934e-16	5.47	70
0	0.6944128	-0.71957	0	-1.3374697e-16	-1.3463933e-16	5.48	70
0	0.7015748	-0.7125889	0	-1.3374699e-16	-1.3463935e-16	5.49	70
0	0.70866644	-0.70553666	0	-1.3374698e-16	-1.3463933e-16	5.5	70
0	0.71568733	-0.6984138	0	-1.3374699e-16	-1.3463934e-16	5.51	70
0	0.7226365	-0.691221	0	-1.3374698e-16	-1.3463933e-16	5.52	70
0	0.7295135	-0.683959	0	-1.3374698e-16	-1.3463931e-16	5.53	70
0	0.73631746	-0.6766287	0	-1.3374699e-16	-1.3463931e-16	5.54	70
0	0.7430477	-0.66923064	0	-1.3374699e-16	-1.3463929e-16	5.55	70
0	0.74970365	-0.6617657	0	-1.3374703e-16	-1.346393e-16	5.56	70
0	0.75628465	-0.65423465	0	-1.3374703e-16	-1.3463929e-16	5.57	70
0	0.7627899	-0.646638	0	-1.3374705e-16	-1.3463926e-16	5.58	70
0	0.7692188	-0.63897663	0	-1.3374707e-16	-1.3463926e-16	5.59	70
0	0.7755708	-0.6312516	0	-1.3374708e-16	-1.3463924e-16	5.6	70
0	0.7818451	-0.6234633	0	-1.3374711e-16	-1.3463922e-16	5.61	70
0	0.78804135	-0.6156127	0	-1.3374715e-16	-1.3463922e-16	5.62	70
0	0.7941586	-0.60770047	0	-1.3374716e-16	-1.346392e-16	5.63	70
0	0.80019635	-0.5997275	0	-1.3374719e-16	-1.3463917e-16	5.64	70
0	0.8061541	-0.59169453	0	-1.3374722e-16	-1.3463913e-16	5.65	70
0	0.8120312	-0.58360255	0	-1.3374722e-16	-1.3463908e-16	5.66	70
0	0.817827	-0.575452	0	-1.3374728e-16	-1.3463906e-16	5.67	70
0	0.8235409	-0.56724405	0	-1.337473e-16	-1.3463902e-16	5.68	70
0	0.8291727	-0.55897945	0	-1.3374734e-16	-1.34639e-16	5.69	70
0	0.8347212	-0.5506588	0	-1.3374736e-16	-1.3463897e-16	5.7	70
0	0.84018624	-0.5422831	0	-1.337474e-16	-1.3463892e-16	5.71	70
0	0.84556735	-0.53385335	0	-1.3374747e-16	-1.3463892e-16	5.72	70
0	0.8508638	-0.5253702	0	-1.3374751e-16	-1.3463888e-16	5.73	70
0	0.85607505	-0.5168346	0	-1.3374752e-16	-1.3463883e-16	5.74	70
0	0.86120063	-0.50824726	0	-1.3374756e-16	-1.3463877e-16	5.75	70
0	0.8662401	-0.49960917	0	-1.337476e-16	-1.3463872e-16	5.76	70
0	0.8711929	-0.49092117	0	-1.3374765e-16	-1.3463868e-16	5.77	70
0	0.8760585	-0.48218405	0	-1.3374771e-16	-1.3463865e-16	5.78	70
0	0.8808364	-0.47339883	0	-1.3374776e-16	-1.3463863e-16	5.79	70
0	0.88552636	-0.4645663	0	-1.337478e-16	-1.3463857e-16	5.8	70
0	0.8901276	-0.4556873	0	-1.3374785e-16	-1.3463852e-16	5.81	70
0	0.8946397	-0.44676283	0	-1.3374787e-16	-1.3463847e-16	5.82	70
0	0.89906245	-0.43779382	0	-1.3374794e-16	-1.3463843e-16	5.83	70
0	0.9033952	-0.428781	0	-1.3374798e-16	-1.3463836e-16	5.84	70
0	0.90763754	-0.41972533	0	-1.3374802e-16	-1.3463831e-16	5.85	70
0	0.91178906	-0.4106278	0	-1.3374809e-16	-1.3463828e-16	5.86	70
0	0.9158494	-0.40148926	0	-1.3374812e-16	-1.3463823e-16	5.87	70
0	0.9198182	-0.39231056	0	-1.3374818e-16	-1.3463818e-16	5.88	70
0	0.92369497	-0.38309282	0	-1.3374824e-16	-1.3463814e-16	5.89	70
0	0.9274792	-0.37383682	0	-1.3374828e-16	-1.3463808e-16	5.9	70
0	0.93117094	-0.3645434	0	-1.3374836e-16	-1.3463807e-16	5.91	70
0	0.93476933	-0.35521358	0	-1.3374841e-16	-1.3463802e-16	5.92	70
0	0.93827426	-0.34584838	0	-1.3374843e-16	-1.3463795e-16	5.93	70
0	0.9416854	-0.33644867	0	-1.3374847e-16	-1.346379e-16	5.94	70
0	0.94500214	-0.3270153	0	-1.3374853e-16	-1.3463785e-16	5.95	70
0	0.94822466	-0.31754935	0	-1.3374861e-16	-1.3463783e-16	5.96	70
0	0.9513522	-0.30805165	0	-1.3374863e-16	-1.3463775e-16	5.97	70
0	0.9543846	-0.2985233	0	-1.3374867e-16	-1.3463773e-16	5.98	70
0	0.95732164	-0.28896514	0	-1.3374873e-16	-1.3463767e-16	5.99	70
0	0.9601628	-0.27937815	0	-1.3374877e-16	-1.3463763e-16	6	70
0	0.9629081	-0.26976326	0	-1.3374882e-16	-1.3463757e-16	6.01	70
0	0.9655571	-0.2601215	0	-1.3374884e-16	-1.3463754e-16	6.02	70
0	0.96810955	-0.2504537	0	-1.337489e-16	-1.346375e-16	6.03	70
0	0.9705651	-0.24076095	0	-1.3374896e-16	-1.3463748e-16	6.04	70
0	0.9729236	-0.23104417	0	-1.3374899e-16	-1.3463745e-16	6.05	70
0	0.975185	-0.22130443	0	-1.3374906e-16	-1.3463741e-16	6.06	70
0	0.9773488	-0.21154252	0	-1.3374908e-16	-1.3463737e-16	6.07	70
0	0.9794147	-0.20175956	0	-1.3374911e-16	-1.3463732e-16	6.08	70
0	0.9813829	-0.1919565	0	-1.3374914e-16	-1.3463728e-16	6.09	70
0	0.98325294	-0.18213426	0	-1.337492e-16	-1.3463728e-16	6.1	70
0	0.98502475	-0.17229386	0	-1.3374919e-16	-1.3463721e-16	6.11	70
0	0.9866979	-0.16243629	0	-1.3374926e-16	-1.346372e-16	6.12	70
0	0.9882726	-0.15256253	0	-1.3374928e-16	-1.3463718e-16	6.13	70
0	0.9897483	-0.1426735	0	-1.337493e-16	-1.3463716e-16	6.14	70
0	0.9911252	-0.1327703	0	-1.3374931e-16	-1.3463712e-16	6.15	70
0	0.992403	-0.12285383	0	-1.3374933e-16	-1.3463709e-16	6.16	70
0	0.99358153	-0.11292511	0	-1.3374936e-16	-1.3463705e-16	6.17	70
0	0.9946609	-0.10298516	0	-1.337494e-16	-1.3463706e-16	6.18	70
0	0.9956408	-0.09303492	0	-1.3374941e-16	-1.3463704e-16	6.19	70
0	0.9965211	-0.08307542	0	-1.3374941e-16	-1.34637e-16	6.2	70
0	0.9973017	-0.07310763	0	-1.3374944e-16	-1.34637e-16	6.21	70
0	0.99798274	-0.06313255	0	-1.3374945e-16	-1.3463699e-16	6.22	70
0	0.998564	-0.05315117	0	-1.3374947e-16	-1.3463697e-16	6.23	70
0	0.9990455	-0.043164503	0	-1.3374948e-16	-1.3463696e-16	6.24	70
0	0.999427	-0.03317353	0	-1.337495e-16	-1.3463697e-16	6.25	70
0	0.9997087	-0.023179248	0	-1.3374951e-16	-1.3463697e-16	6.26	70
0	0.99989057	-0.013182659	0	-1.3374951e-16	-1.3463696e-16	6.27	70
0	0.9999723	-0.0031847544	0	-1.3374951e-16	-1.3463696e-16	6.28	70
